index,CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
64991,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-10-09,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,23.0,,,2015-08-14,Cycle Inspection / Initial Inspection
64992,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-10-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,23.0,,,2015-08-14,Cycle Inspection / Initial Inspection
64993,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-05-21,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,11.0,A,2014-05-21,2015-08-14,Cycle Inspection / Re-inspection
64994,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-05-21,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,11.0,A,2014-05-21,2015-08-14,Cycle Inspection / Re-inspection
64995,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-05-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2014-05-21,2015-08-14,Cycle Inspection / Re-inspection
64996,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
64997,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
64998,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
64999,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65000,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65001,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2014-04-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,57.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65002,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-09-05,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,2.0,A,2013-09-05,2015-08-14,Cycle Inspection / Re-inspection
65003,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-09-05,Violations were cited in the following area(s).,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Re-inspection
65004,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-08-15,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,24.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65005,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-08-15,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65006,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-08-15,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65007,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-08-15,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,24.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65008,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-08-15,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65009,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-04-01,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,13.0,A,2013-04-01,2015-08-14,Cycle Inspection / Re-inspection
65010,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-04-01,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,13.0,A,2013-04-01,2015-08-14,Cycle Inspection / Re-inspection
65011,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-04-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2013-04-01,2015-08-14,Cycle Inspection / Re-inspection
65012,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65013,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65014,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65015,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65016,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65017,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65018,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65019,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2013-03-12,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65020,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-09-20,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,10.0,A,2012-09-20,2015-08-14,Cycle Inspection / Re-inspection
65021,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-09-20,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10.0,A,2012-09-20,2015-08-14,Cycle Inspection / Re-inspection
65022,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-08-30,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65023,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-08-30,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65024,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-08-30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65025,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-08-30,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
65026,40720393,ANDREW'S DINER,STATEN ISLAND,4160,HYLAN BOULEVARD                                   ,10308,7189488544,American ,2012-08-30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75381,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2015-02-12,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,A,2015-02-12,2015-08-14,Cycle Inspection / Re-inspection
75382,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-10-22,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,37.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75383,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-10-22,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,37.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75384,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-10-22,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,37.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75385,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-10-22,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,37.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75386,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-10-22,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,37.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75387,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-08-09,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,7.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75388,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-04-17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12.0,A,2014-04-17,2015-08-14,Cycle Inspection / Re-inspection
75389,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-04-17,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,12.0,A,2014-04-17,2015-08-14,Cycle Inspection / Re-inspection
75390,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75391,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75392,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75393,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75394,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75395,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-03-30,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,17.0,,,2015-08-14,Inter-Agency Task Force / Initial Inspection
75396,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,34.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75397,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,34.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75398,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,34.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75399,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,34.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75400,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,34.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75401,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2014-02-19,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
75402,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75403,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75404,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75405,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75406,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75407,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,37.0,C,2013-08-02,2015-08-14,Cycle Inspection / Re-inspection
75408,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-08-02,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Re-inspection
75409,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75410,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75411,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75412,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75413,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75414,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75415,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-06-26,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
75416,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-01-17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,23.0,B,2013-01-17,2015-08-14,Cycle Inspection / Re-inspection
75417,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-01-17,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,23.0,B,2013-01-17,2015-08-14,Cycle Inspection / Re-inspection
75418,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-01-17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,23.0,B,2013-01-17,2015-08-14,Cycle Inspection / Re-inspection
75419,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2013-01-17,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,23.0,B,2013-01-17,2015-08-14,Cycle Inspection / Re-inspection
75420,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-11-28,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75421,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-11-28,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75422,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-11-28,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75423,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-11-28,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75424,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-11-28,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,41.0,,,2015-08-14,Cycle Inspection / Initial Inspection
75425,40800121,CURVES GENTLEMAN'S CLUB,STATEN ISLAND,2945,ARTHUR KILL ROAD,10309,7189664477,American ,2012-06-01,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,9.0,A,2012-06-01,2015-08-14,Cycle Inspection / Re-inspection
