index,CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
157821,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2014-11-05,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,10.0,A,2014-11-05,2015-08-14,Cycle Inspection / Initial Inspection
157822,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2014-11-05,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2014-11-05,2015-08-14,Cycle Inspection / Initial Inspection
157823,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-11-19,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,A,2013-11-19,2015-08-14,Cycle Inspection / Initial Inspection
157824,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-11-19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2013-11-19,2015-08-14,Cycle Inspection / Initial Inspection
157825,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-06-05,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,10.0,A,2013-06-05,2015-08-14,Cycle Inspection / Re-inspection
157826,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-06-05,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10.0,A,2013-06-05,2015-08-14,Cycle Inspection / Re-inspection
157827,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-05-21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157828,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-05-21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157829,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-05-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157830,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2013-05-21,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
157831,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-10-22,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,17.0,B,2012-10-22,2015-08-14,Cycle Inspection / Re-inspection
157832,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-10-22,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17.0,B,2012-10-22,2015-08-14,Cycle Inspection / Re-inspection
157833,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-10-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17.0,B,2012-10-22,2015-08-14,Cycle Inspection / Re-inspection
157834,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-09-24,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,15.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157835,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-09-24,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,15.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157836,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-07,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,,,2015-08-14,Cycle Inspection / Reopening Inspection
157837,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157838,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157839,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157840,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157841,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157842,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157843,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157844,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-06-04,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,55.0,,,2015-08-14,Cycle Inspection / Compliance Inspection
157845,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-05-22,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10.0,A,2012-05-22,2015-08-14,Cycle Inspection / Re-inspection
157846,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-05-22,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,10.0,A,2012-05-22,2015-08-14,Cycle Inspection / Re-inspection
157847,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-05-22,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10.0,A,2012-05-22,2015-08-14,Cycle Inspection / Re-inspection
157848,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-05-22,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,A,2012-05-22,2015-08-14,Cycle Inspection / Re-inspection
157849,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157850,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157851,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157852,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157853,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157854,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157855,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157856,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,35.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157857,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2012-04-25,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,,,,2015-08-14,Trans Fat / Initial Inspection
157858,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,2011-12-16,2015-08-14,Cycle Inspection / Re-inspection
157859,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13.0,A,2011-12-16,2015-08-14,Cycle Inspection / Re-inspection
157860,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13.0,A,2011-12-16,2015-08-14,Cycle Inspection / Re-inspection
157861,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-16,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2011-12-16,2015-08-14,Cycle Inspection / Re-inspection
157862,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-16,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,,,,2015-08-14,Administrative Miscellaneous / Re-inspection
157863,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-01,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157864,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-01,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157865,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-01,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
157866,41222931,EMILIO'S PIZZA & PASTA,BRONX,1051,MORRIS PARK AVENUE,10461,7188226758,Pizza/Italian,2011-12-01,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162047,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-07-01,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12.0,A,2015-07-01,2015-08-14,Cycle Inspection / Initial Inspection
162048,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-07-01,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2015-07-01,2015-08-14,Cycle Inspection / Initial Inspection
162049,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-07-01,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12.0,A,2015-07-01,2015-08-14,Cycle Inspection / Initial Inspection
162050,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-25,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,10.0,A,2015-02-25,2015-08-14,Cycle Inspection / Re-inspection
162051,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-25,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2015-02-25,2015-08-14,Cycle Inspection / Re-inspection
162052,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-06,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,15.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162053,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,15.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162054,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-06,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,15.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162055,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2015-02-06,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,2015-08-14,Administrative Miscellaneous / Initial Inspection
162056,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-10-10,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,24.0,B,2014-10-10,2015-08-14,Cycle Inspection / Re-inspection
162057,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-10-10,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,24.0,B,2014-10-10,2015-08-14,Cycle Inspection / Re-inspection
162058,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-10-10,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24.0,B,2014-10-10,2015-08-14,Cycle Inspection / Re-inspection
162059,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-10-10,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,24.0,B,2014-10-10,2015-08-14,Cycle Inspection / Re-inspection
162060,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-09-24,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162061,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-09-24,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162062,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-09-24,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162063,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-09-24,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162064,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-03-12,Violations were cited in the following area(s).,02G,Cold food item held above 41å¼ F (smoked fish and reduced oxygen packaged foods above 38 å¼F) except during necessary preparation.,Critical,10.0,A,2014-03-12,2015-08-14,Cycle Inspection / Re-inspection
162065,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-03-12,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,10.0,A,2014-03-12,2015-08-14,Cycle Inspection / Re-inspection
162066,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-03-12,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10.0,A,2014-03-12,2015-08-14,Cycle Inspection / Re-inspection
162067,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-02-20,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162068,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-02-20,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162069,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-02-20,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162070,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-02-20,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162071,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2014-02-20,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162072,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-09-09,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17.0,B,2013-09-09,2015-08-14,Cycle Inspection / Re-inspection
162073,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-09-09,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,17.0,B,2013-09-09,2015-08-14,Cycle Inspection / Re-inspection
162074,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-09-09,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17.0,B,2013-09-09,2015-08-14,Cycle Inspection / Re-inspection
162075,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-09-09,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17.0,B,2013-09-09,2015-08-14,Cycle Inspection / Re-inspection
162076,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-09-09,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,17.0,B,2013-09-09,2015-08-14,Cycle Inspection / Re-inspection
162077,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-08-27,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140å¼ F.,Critical,32.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162078,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-08-27,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,32.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162079,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-08-27,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,32.0,,,2015-08-14,Cycle Inspection / Initial Inspection
162080,41235027,GIOVANNI'S RESTAURANT,BRONX,579,GRAND CONCOURSE,10451,7184026996,Italian,2013-08-27,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,32.0,,,2015-08-14,Cycle Inspection / Initial Inspection
